432.25	0.9	1
425.85	0.8	1
418.05	0.7	1
423.15	0.737	1
418.15	0.681	1
413.15	0.639	1
408.15	0.611	1
403.15	0.579	1
398.15	0.551	1
393.15	0.54	1
388.15	0.506	1
383.15	0.472	1

# IMC / PVPVAc64
