433.15	0.903	1
432.65	0.806	1
432.45	0.707	1
431.65	0.609	1
430.25	0.509	1
429.35	0.409	1
423.15	0.31	1
413.15	0.204	1
403.15	0.148	1

# IMC / PVA
